Modelo,AUC_media,AUC_DE,Brier_media,Brier_DE,DE_prediccion,Convergencia_pct,Repeticiones_validas,Estado,Replica,Prevalencia_observada,Escenario,n,p,Prevalencia,Correlacion
Logit,0.7804232804232805,0.22226945832058168,0.15325448942397546,0.08184076933941915,0.10306029512373026,3.1578947368421053,3,No dominado,32,0.2,7,30,10,0.2,0.0
Firth,0.5005898584845953,0.249608660479879,0.3030487519461245,0.10420996071127771,0.22468291727862946,100.0,95,Dominado,32,0.2,7,30,10,0.2,0.0
Elastic Net,0.4586329143565986,0.24700701301606354,0.23703197643957244,0.07685877375670395,0.15490943182886943,100.0,95,No dominado,32,0.2,7,30,10,0.2,0.0
CART,0.47326899951899953,0.1927106025782153,0.2690672942967951,0.09302403710633061,0.25395250301882455,100.0,95,No dominado,32,0.2,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,33,0.2,7,30,10,0.2,0.0
Firth,0.7053016032963949,0.200687832885065,0.24581119412328198,0.10385012338873918,0.2079827102838652,100.0,96,Dominado,33,0.2,7,30,10,0.2,0.0
Elastic Net,0.7872811255102921,0.1367347354672932,0.1752819651231308,0.07242290637258535,0.12206094429357968,100.0,96,No dominado,33,0.2,7,30,10,0.2,0.0
CART,0.48138506940590275,0.18481565573679268,0.27235296028048195,0.0953171220861002,0.2405202357184237,100.0,96,Dominado,33,0.2,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,34,0.2,7,30,10,0.2,0.0
Firth,0.6380662991142788,0.27467034480988245,0.19387790310807054,0.07941585000038123,0.16835093221227773,100.0,99,Dominado,34,0.2,7,30,10,0.2,0.0
Elastic Net,0.7821011036288815,0.2080927170821484,0.13943640447944672,0.06709736332568383,0.09738686357336293,100.0,99,No dominado,34,0.2,7,30,10,0.2,0.0
CART,0.6603542945083348,0.20797307717539218,0.1658759549685905,0.09568554878832376,0.19562469252881962,100.0,99,No dominado,34,0.2,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,35,0.26666666666666666,7,30,10,0.2,0.0
Firth,0.638194291064189,0.18051492668148778,0.2790482816421078,0.1008140277667908,0.21807702864740902,100.0,98,Dominado,35,0.26666666666666666,7,30,10,0.2,0.0
Elastic Net,0.6714501060164325,0.1576745184280992,0.22385134639971027,0.0734507236493888,0.15685933645224592,100.0,98,No dominado,35,0.26666666666666666,7,30,10,0.2,0.0
CART,0.6167025576464352,0.19460453670935948,0.26175635884091675,0.1044729547418269,0.2489922884990414,100.0,98,Dominado,35,0.26666666666666666,7,30,10,0.2,0.0
Logit,0.7589484126984127,0.16548176303046877,0.2717959138543723,0.15891954921647955,0.20858947618674653,14.000000000000002,14,No dominado,36,0.36666666666666664,7,30,10,0.2,0.0
Firth,0.6154168315811173,0.177031728120797,0.33058912751669306,0.11138925797214917,0.23798723285497847,100.0,100,Dominado,36,0.36666666666666664,7,30,10,0.2,0.0
Elastic Net,0.6771518698893698,0.15569211472944897,0.2709955499081801,0.07974071127649233,0.17531580684335346,100.0,100,No dominado,36,0.36666666666666664,7,30,10,0.2,0.0
CART,0.5280343369923728,0.17527195985951038,0.3820400750408311,0.12275979365920457,0.313262803088872,100.0,100,Dominado,36,0.36666666666666664,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,37,0.26666666666666666,7,30,10,0.2,0.0
Firth,0.5134022967772968,0.2105338292146185,0.32636767326534544,0.10339357540206395,0.2407775044078564,100.0,100,Dominado,37,0.26666666666666666,7,30,10,0.2,0.0
Elastic Net,0.5665239057239058,0.1637093010807733,0.267232668457248,0.08017587217423021,0.16246935670936943,100.0,100,No dominado,37,0.26666666666666666,7,30,10,0.2,0.0
CART,0.62950045995671,0.19262450861781782,0.2770884897427308,0.1262982287124943,0.25102778216331195,100.0,100,No dominado,37,0.26666666666666666,7,30,10,0.2,0.0
Logit,,,,,,1.0869565217391304,1,No evaluable,38,0.2,7,30,10,0.2,0.0
Firth,0.5047985026245897,0.2291676321390542,0.28804513078728944,0.10880076925090416,0.22281483457288503,100.0,92,Dominado,38,0.2,7,30,10,0.2,0.0
Elastic Net,0.568196130560261,0.21851870527592912,0.20284743332149605,0.0774675202621472,0.1338918877923713,100.0,92,No dominado,38,0.2,7,30,10,0.2,0.0
CART,0.5872563301231779,0.20678244146058514,0.2325679316926891,0.10812953423178062,0.22265948903053878,100.0,92,No dominado,38,0.2,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,39,0.2,7,30,10,0.2,0.0
Firth,0.5730687450088491,0.23986394736947755,0.23173781841937266,0.09017495815623301,0.18906449904536085,100.0,96,Dominado,39,0.2,7,30,10,0.2,0.0
Elastic Net,0.6605737939722315,0.19997535797698965,0.17547493622523344,0.07039645640308458,0.11723061019706374,100.0,96,No dominado,39,0.2,7,30,10,0.2,0.0
CART,0.5844057875958918,0.16908585007111016,0.2276922185726439,0.09519385147269266,0.21678091383645928,100.0,96,No dominado,39,0.2,7,30,10,0.2,0.0
Logit,0.4657550782550782,0.28053313867141505,0.3529552366689762,0.08932092395719432,0.2273360455986466,13.26530612244898,13,No dominado,40,0.3,7,30,10,0.2,0.0
Firth,0.429845773085569,0.19183525611012736,0.3732218609039698,0.10845058758350883,0.25762808372410906,100.0,98,No dominado,40,0.3,7,30,10,0.2,0.0
Elastic Net,0.41777559364294065,0.19146949175680125,0.31792112937787714,0.08779942712708032,0.1924701819021095,100.0,98,No dominado,40,0.3,7,30,10,0.2,0.0
CART,0.44200809111523404,0.14902510862593682,0.3602874957138285,0.12064069864012567,0.2940760852868208,100.0,98,No dominado,40,0.3,7,30,10,0.2,0.0
Logit,0.9,0.14142135623730948,0.15418562566217803,0.13550198765884047,0.1641397150859218,2.0618556701030926,2,No dominado,41,0.26666666666666666,7,30,10,0.2,0.0
Firth,0.5734463488973798,0.20551048215655426,0.2982408163291705,0.1135285606928159,0.21936743045594023,100.0,97,Dominado,41,0.26666666666666666,7,30,10,0.2,0.0
Elastic Net,0.5964401029478349,0.20245208587720032,0.24053900741040338,0.07810743629579274,0.15327063240600727,100.0,97,No dominado,41,0.26666666666666666,7,30,10,0.2,0.0
CART,0.5137852279927022,0.17401890047876797,0.32538410119966044,0.1075870644714848,0.2641088523620882,100.0,97,No dominado,41,0.26666666666666666,7,30,10,0.2,0.0
Logit,0.9388888888888889,0.007856742013183834,0.1792496512566332,0.035928519073947236,0.09862014599444913,2.0202020202020203,2,No dominado,42,0.36666666666666664,7,30,10,0.2,0.0
Firth,0.5886560712949602,0.19877735602882676,0.3420581741664861,0.11106224760817224,0.2600064547861562,100.0,99,Dominado,42,0.36666666666666664,7,30,10,0.2,0.0
Elastic Net,0.6226934022767355,0.19327006187609838,0.28178044833811056,0.08629263277780225,0.20180579813653085,100.0,99,Dominado,42,0.36666666666666664,7,30,10,0.2,0.0
CART,0.688127772433328,0.179183251210482,0.28150972225182397,0.11727591768925087,0.27888547841434236,100.0,99,Dominado,42,0.36666666666666664,7,30,10,0.2,0.0
Logit,0.7432098765432098,0.1943753551566466,0.30365162066634793,0.13216511138490136,0.20139668796743598,6.0,6,No dominado,43,0.26666666666666666,7,30,10,0.2,0.0
Firth,0.5297136243386243,0.22101266364039435,0.34223991688602445,0.10241712450388878,0.23452999456125917,100.0,100,Dominado,43,0.26666666666666666,7,30,10,0.2,0.0
Elastic Net,0.5904417087542088,0.19864612506724144,0.28391804256487285,0.08271948587665796,0.1741377911802899,100.0,100,No dominado,43,0.26666666666666666,7,30,10,0.2,0.0
CART,0.5048774801587301,0.19137568084909326,0.34310182158073765,0.12644494653513866,0.29245633378500063,100.0,100,No dominado,43,0.26666666666666666,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,44,0.13333333333333333,7,30,10,0.2,0.0
Firth,0.6046277415395063,0.2608827027922142,0.19408328861251095,0.06834374045966635,0.16177239939941046,100.0,85,Dominado,44,0.13333333333333333,7,30,10,0.2,0.0
Elastic Net,0.6391170213229037,0.23458356540869615,0.14501277802218238,0.05693473481213938,0.08563169263430422,100.0,85,No dominado,44,0.13333333333333333,7,30,10,0.2,0.0
CART,0.5090941085058732,0.21843262722619633,0.18443644273565746,0.07969165941776311,0.17712025080114308,100.0,85,No dominado,44,0.13333333333333333,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,45,0.16666666666666666,7,30,10,0.2,0.0
Firth,0.6330626951550865,0.21672050698352657,0.23403669312394568,0.08669927837504866,0.1848221719239255,100.0,92,No dominado,45,0.16666666666666666,7,30,10,0.2,0.0
Elastic Net,0.6207501837936621,0.22577666984882952,0.19057257737619523,0.06838888740176297,0.12729520386087975,100.0,92,No dominado,45,0.16666666666666666,7,30,10,0.2,0.0
CART,0.47933023347425524,0.19682492016561948,0.2590353937878955,0.0942068216218016,0.2349127991402548,100.0,92,No dominado,45,0.16666666666666666,7,30,10,0.2,0.0
Logit,0.7018518518518518,0.1291392842341566,0.2687605144472991,0.07957676241304205,0.1185230885360243,3.125,3,No dominado,46,0.23333333333333334,7,30,10,0.2,0.0
Firth,0.5421500470979637,0.19816433421771143,0.2970748977470896,0.10455143980165502,0.21988575787357614,100.0,96,Dominado,46,0.23333333333333334,7,30,10,0.2,0.0
Elastic Net,0.6383617612133237,0.1875217948978083,0.21776993832862704,0.07000207694953244,0.1476389035032168,100.0,96,No dominado,46,0.23333333333333334,7,30,10,0.2,0.0
CART,0.5007035571488697,0.16532357671976208,0.2837764154536572,0.08761973795575104,0.26062891289691525,100.0,96,Dominado,46,0.23333333333333334,7,30,10,0.2,0.0
Logit,,,,,,1.098901098901099,1,No evaluable,47,0.16666666666666666,7,30,10,0.2,0.0
Firth,0.4024058232162627,0.2733783379160456,0.3141989648971716,0.12221402979377015,0.23989926258780228,100.0,91,Dominado,47,0.16666666666666666,7,30,10,0.2,0.0
Elastic Net,0.4892139199831508,0.2526458231970089,0.19727481087336787,0.0691730143264225,0.13282592285954833,100.0,91,No dominado,47,0.16666666666666666,7,30,10,0.2,0.0
CART,0.5123589017819786,0.19662670048777603,0.22491049145305833,0.07871529124319988,0.21787539177850593,100.0,91,No dominado,47,0.16666666666666666,7,30,10,0.2,0.0
Logit,0.6214285714285714,0.43853497599401126,0.24169438690712974,0.17568122626728971,0.12567274572893167,4.395604395604396,4,No dominado,48,0.2,7,30,10,0.2,0.0
Firth,0.4615195930443183,0.2302074462497436,0.3042294545366558,0.1041432855430124,0.22771021903037816,100.0,91,Dominado,48,0.2,7,30,10,0.2,0.0
Elastic Net,0.6167334827362301,0.2183009794940491,0.21074159591101943,0.08280091387202772,0.13165976933009593,100.0,91,No dominado,48,0.2,7,30,10,0.2,0.0
CART,0.5118572590413251,0.17115731089713723,0.2676447638934425,0.10229225307893683,0.2295242091810103,100.0,91,No dominado,48,0.2,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,49,0.16666666666666666,7,30,10,0.2,0.0
Firth,0.641636703243846,0.2116339622544165,0.22722894282415038,0.09429097686677554,0.18915905918736792,100.0,84,Dominado,49,0.16666666666666666,7,30,10,0.2,0.0
Elastic Net,0.7064504609147466,0.20142305729945245,0.14880843729917664,0.05521854563254444,0.10473637419909522,100.0,84,No dominado,49,0.16666666666666666,7,30,10,0.2,0.0
CART,0.49323611243254095,0.17248913666567933,0.22369637618370627,0.07674616159716385,0.2213847204483394,100.0,84,No dominado,49,0.16666666666666666,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,50,0.1,7,30,10,0.2,0.0
Firth,0.4878131293309865,0.25602525929602526,0.2458165667752287,0.08876476083296123,0.19935277754455485,100.0,84,No dominado,50,0.1,7,30,10,0.2,0.0
Elastic Net,0.4375259165437737,0.20474472553213097,0.15867126643828103,0.04733241315434718,0.093070913997576,100.0,84,No dominado,50,0.1,7,30,10,0.2,0.0
CART,0.4817064218849933,0.13237056580001777,0.15471460019100328,0.04686158086609963,0.1467695778567114,100.0,84,No dominado,50,0.1,7,30,10,0.2,0.0
Logit,,,,,,0.0,0,No evaluable,1,0.2,8,30,10,0.2,0.5
Firth,0.6177061551529637,0.2271597509235177,0.2449303735070894,0.09219569847237243,0.20223524334249268,100.0,94,No dominado,1,0.2,8,30,10,0.2,0.5
Elastic Net,0.5870196342270809,0.20854931776793595,0.18042004889520155,0.07521473329496077,0.11992879440512202,100.0,94,No dominado,1,0.2,8,30,10,0.2,0.5
CART,0.6039490528187336,0.21955032335849664,0.21280183995229235,0.11066926818966027,0.21286446432677622,100.0,94,No dominado,1,0.2,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,2,0.13333333333333333,8,30,10,0.2,0.5
Firth,0.511969076674959,0.23020650248282692,0.2509393670775206,0.09561381050457855,0.2028005129954494,100.0,85,Dominado,2,0.13333333333333333,8,30,10,0.2,0.5
Elastic Net,0.7467103158279629,0.16506339296635367,0.1391851043888481,0.05475488819443741,0.08464409968256013,100.0,85,No dominado,2,0.13333333333333333,8,30,10,0.2,0.5
CART,0.6476369219016278,0.21324291609531454,0.15822872081575812,0.0725252117534244,0.15625724127691082,100.0,85,Dominado,2,0.13333333333333333,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,3,0.13333333333333333,8,30,10,0.2,0.5
Firth,0.42996039261664265,0.2297460172666416,0.30467886839944897,0.1058578946409036,0.22258242583423626,100.0,80,Dominado,3,0.13333333333333333,8,30,10,0.2,0.5
Elastic Net,0.5235685841935842,0.23320608347135163,0.18467270904433075,0.06206714996925918,0.10703097838029214,100.0,80,No dominado,3,0.13333333333333333,8,30,10,0.2,0.5
CART,0.46970066391941395,0.18296628551530963,0.21996668141553286,0.07840100384508011,0.1814297926825533,100.0,80,No dominado,3,0.13333333333333333,8,30,10,0.2,0.5
Logit,0.4430809930809931,0.22106170584408877,0.34514052293027186,0.10973566734606494,0.2552221491613003,26.262626262626267,26,No dominado,4,0.3333333333333333,8,30,10,0.2,0.5
Firth,0.4467356265534475,0.17201371435800772,0.3826093274613281,0.11639542234995855,0.25993987009217634,100.0,99,No dominado,4,0.3333333333333333,8,30,10,0.2,0.5
Elastic Net,0.43106244278141825,0.16748179769618537,0.31712927418160514,0.09059315739608312,0.18590477023648905,100.0,99,No dominado,4,0.3333333333333333,8,30,10,0.2,0.5
CART,0.46459573792275816,0.1576926902748885,0.4002473584586956,0.12073625027568365,0.3182447105332241,100.0,99,No dominado,4,0.3333333333333333,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,5,0.1,8,30,10,0.2,0.5
Firth,0.6309593184593185,0.18023337044675247,0.209686526504139,0.07738905786473085,0.17177441462146184,100.0,74,Dominado,5,0.1,8,30,10,0.2,0.5
Elastic Net,0.7175632550632551,0.16460768376482576,0.1337110988482848,0.05140481351607822,0.07302039807064317,100.0,74,No dominado,5,0.1,8,30,10,0.2,0.5
CART,0.527779709029709,0.1987106927242194,0.14962498750601075,0.0542485677233298,0.11556964747485593,100.0,74,Dominado,5,0.1,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,6,0.23333333333333334,8,30,10,0.2,0.5
Firth,0.6513412790912791,0.2176246253212785,0.24188651753134396,0.0938403132752315,0.19743798589000786,100.0,100,No dominado,6,0.23333333333333334,8,30,10,0.2,0.5
Elastic Net,0.6052679889554891,0.19582619637050006,0.21932005650088598,0.07227579703876544,0.14126740125940887,100.0,100,No dominado,6,0.23333333333333334,8,30,10,0.2,0.5
CART,0.5705239690864691,0.21744572739211884,0.271406291101058,0.11113675671001531,0.25171753203752983,100.0,100,Dominado,6,0.23333333333333334,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,7,0.1,8,30,10,0.2,0.5
Firth,0.4707836409622124,0.2744564298256027,0.22041072457960204,0.08044643153938785,0.17886939573974725,100.0,70,Dominado,7,0.1,8,30,10,0.2,0.5
Elastic Net,0.5561802879660023,0.2782796973178668,0.1407290028092004,0.048844793673347695,0.07014998187735882,100.0,70,No dominado,7,0.1,8,30,10,0.2,0.5
CART,0.6063855787070073,0.19758734129302816,0.14626363459456337,0.06107674983108796,0.14596525948187486,100.0,70,No dominado,7,0.1,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,8,0.2,8,30,10,0.2,0.5
Firth,0.687684500782905,0.22918432238575134,0.23487873672665618,0.09613366464139067,0.18772925339213073,100.0,94,Dominado,8,0.2,8,30,10,0.2,0.5
Elastic Net,0.7796432635528381,0.16682938126440094,0.1712742470716553,0.07184981580371484,0.10162798951518329,100.0,94,No dominado,8,0.2,8,30,10,0.2,0.5
CART,0.5675805602002412,0.1868399622813226,0.226945701055741,0.08220200721595695,0.19677306045784204,100.0,94,Dominado,8,0.2,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,9,0.2,8,30,10,0.2,0.5
Firth,0.5010996067697099,0.19622030066868681,0.30009204925860394,0.08741390421128888,0.2289857845470223,100.0,97,No dominado,9,0.2,8,30,10,0.2,0.5
Elastic Net,0.5194969763913063,0.22087752868405242,0.21890260725139282,0.06541646886340745,0.13507746359006298,100.0,97,No dominado,9,0.2,8,30,10,0.2,0.5
CART,0.506030497042095,0.18506093601946721,0.2636841011711873,0.08421220134654513,0.23219213908162742,100.0,97,No dominado,9,0.2,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,10,0.13333333333333333,8,30,10,0.2,0.5
Firth,0.5084942781163713,0.25820881118389527,0.23805877146191456,0.08299243432204124,0.18257807113531913,100.0,86,Dominado,10,0.13333333333333333,8,30,10,0.2,0.5
Elastic Net,0.5395307212167677,0.24098724725581952,0.17397498682889714,0.06038825372221388,0.10084200356810062,100.0,86,No dominado,10,0.13333333333333333,8,30,10,0.2,0.5
CART,0.5210362876787296,0.18402349310347754,0.20214090200324739,0.07711673212372418,0.18372124633937978,100.0,86,No dominado,10,0.13333333333333333,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,11,0.16666666666666666,8,30,10,0.2,0.5
Firth,0.5939433354711131,0.27588812022363346,0.24814722854633128,0.11480231741674546,0.20924245165335026,100.0,90,No dominado,11,0.16666666666666666,8,30,10,0.2,0.5
Elastic Net,0.473236732403399,0.25546399267123804,0.1922131766343632,0.07630541515106404,0.12487534843363617,100.0,90,No dominado,11,0.16666666666666666,8,30,10,0.2,0.5
CART,0.47693502485169154,0.19799125044102858,0.23227495208898977,0.10054032488430857,0.20730722444444893,100.0,90,No dominado,11,0.16666666666666666,8,30,10,0.2,0.5
Logit,0.37308862433862433,0.18236967611406177,0.4308715594908545,0.13851167629816857,0.2993789604400488,20.2020202020202,20,No dominado,12,0.3,8,30,10,0.2,0.5
Firth,0.41828496345992733,0.18380209974964204,0.40456927338621745,0.10449459930366017,0.2706319129906257,100.0,99,No dominado,12,0.3,8,30,10,0.2,0.5
Elastic Net,0.33793710051105436,0.16284311708073346,0.33870410597372624,0.07184112343695022,0.18959961556028077,100.0,99,No dominado,12,0.3,8,30,10,0.2,0.5
CART,0.45127041215425057,0.1620979991123068,0.40428266375250943,0.11753280562698308,0.318634356784386,100.0,99,No dominado,12,0.3,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,13,0.13333333333333333,8,30,10,0.2,0.5
Firth,0.4410333908731345,0.24450490963811453,0.24806709555225973,0.07621736391608389,0.1974123082546491,100.0,78,No dominado,13,0.13333333333333333,8,30,10,0.2,0.5
Elastic Net,0.3542204649576444,0.21816099439454814,0.17778039751088195,0.05919674818126324,0.1008522011861157,100.0,78,No dominado,13,0.13333333333333333,8,30,10,0.2,0.5
CART,0.46594057651749965,0.16122569901348965,0.20169295221527853,0.0706927432845728,0.19868488637555556,100.0,78,No dominado,13,0.13333333333333333,8,30,10,0.2,0.5
Logit,0.480501443001443,0.19259985309357766,0.40162098422304576,0.10457939377640409,0.2735657632665825,11.224489795918368,11,No dominado,14,0.23333333333333334,8,30,10,0.2,0.5
Firth,0.4486850526646445,0.16477287688210462,0.3735766103128068,0.10343505350931816,0.2518333512057923,100.0,98,No dominado,14,0.23333333333333334,8,30,10,0.2,0.5
Elastic Net,0.4513039959851185,0.200689609088062,0.24874943280163428,0.07594059442370721,0.14207999736378832,100.0,98,No dominado,14,0.23333333333333334,8,30,10,0.2,0.5
CART,0.4452842013428748,0.1711410258313901,0.33387273345850604,0.1063542194377675,0.2759383235719409,100.0,98,No dominado,14,0.23333333333333334,8,30,10,0.2,0.5
Logit,,,,,,0.0,0,No evaluable,15,0.13333333333333333,8,30,10,0.2,0.5
Firth,0.6159393986201215,0.20833469442765035,0.2251591894818001,0.09416158247526721,0.18251576562308544,100.0,83,No dominado,15,0.13333333333333333,8,30,10,0.2,0.5
Elastic Net,0.5845617958569765,0.22667068067788523,0.170293182070786,0.06266090494073315,0.09641879638769006,100.0,83,No dominado,15,0.13333333333333333,8,30,10,0.2,0.5
CART,0.6797873144258687,0.23046905547237456,0.15916588746192709,0.0801772466287833,0.14377134856641083,100.0,83,No dominado,15,0.13333333333333333,8,30,10,0.2,0.5
